ZIP,LAT,LNG,zip_prefix,state_abb,city,state_full
36855,33.028908,-85.308151,368,AL,MONTGOMERY,alabama
36856,32.274495,-84.997829,368,AL,MONTGOMERY,alabama
36858,32.328274,-85.330375,368,AL,MONTGOMERY,alabama
36859,32.235008,-85.011009,368,AL,MONTGOMERY,alabama
36860,32.274401,-85.424503,368,AL,MONTGOMERY,alabama
36861,32.890875,-85.850604,368,AL,MONTGOMERY,alabama
36862,32.903965,-85.455157,368,AL,MONTGOMERY,alabama
36863,32.889494,-85.26375,368,AL,MONTGOMERY,alabama
36865,32.602618,-85.589334,368,AL,MONTGOMERY,alabama
36866,32.565305,-85.712082,368,AL,MONTGOMERY,alabama
36867,32.495317,-85.024588,368,AL,MONTGOMERY,alabama
36869,32.420407,-85.064201,368,AL,MONTGOMERY,alabama
36870,32.482878,-85.120305,368,AL,MONTGOMERY,alabama
36871,32.178708,-85.157233,368,AL,MONTGOMERY,alabama
36874,32.564252,-85.198549,368,AL,MONTGOMERY,alabama
36875,32.336837,-85.166552,368,AL,MONTGOMERY,alabama
36877,32.573153,-85.101369,368,AL,MONTGOMERY,alabama
36879,32.727562,-85.558384,368,AL,MONTGOMERY,alabama
36901,32.421636,-88.14733,369,MS,MERIDIAN,mississippi
36904,32.100587,-88.260758,369,MS,MERIDIAN,mississippi
36907,32.426384,-88.346704,369,MS,MERIDIAN,mississippi
36908,31.870538,-88.391132,369,MS,MERIDIAN,mississippi
36910,32.204602,-88.146953,369,MS,MERIDIAN,mississippi
36912,32.230412,-88.302607,369,MS,MERIDIAN,mississippi
36913,31.960963,-88.44709,369,MS,MERIDIAN,mississippi
36915,31.955091,-88.358729,369,MS,MERIDIAN,mississippi
36916,32.209837,-88.059887,369,MS,MERIDIAN,mississippi
36919,31.769052,-88.282862,369,MS,MERIDIAN,mississippi
36921,31.93843,-88.18278,369,MS,MERIDIAN,mississippi
36922,32.300344,-88.141975,369,MS,MERIDIAN,mississippi
36925,32.432254,-88.183591,369,MS,MERIDIAN,mississippi
37010,36.571861,-87.108499,370,TN,NASHVILLE,tennessee
37012,36.07383,-86.001565,370,TN,NASHVILLE,tennessee
37013,36.052231,-86.632515,370,TN,NASHVILLE,tennessee
37014,35.875229,-86.632954,370,TN,NASHVILLE,tennessee
37015,36.279378,-87.075584,370,TN,NASHVILLE,tennessee
37016,35.957452,-86.100226,370,TN,NASHVILLE,tennessee
37018,35.630678,-86.211258,370,TN,NASHVILLE,tennessee
37019,35.392281,-86.709825,370,TN,NASHVILLE,tennessee
37020,35.634389,-86.407093,370,TN,NASHVILLE,tennessee
37022,36.514582,-86.317038,370,TN,NASHVILLE,tennessee
37023,36.592456,-87.782744,370,TN,NASHVILLE,tennessee
37025,35.948733,-87.307754,370,TN,NASHVILLE,tennessee
37026,35.696497,-86.105655,370,TN,NASHVILLE,tennessee
37027,35.999288,-86.785062,370,TN,NASHVILLE,tennessee
37028,36.627542,-87.862973,370,TN,NASHVILLE,tennessee
37029,36.042705,-87.263545,370,TN,NASHVILLE,tennessee
37030,36.271546,-85.94212,370,TN,NASHVILLE,tennessee
37031,36.366189,-86.29291,370,TN,NASHVILLE,tennessee
37032,36.524214,-87.017154,370,TN,NASHVILLE,tennessee
37033,35.74473,-87.558144,370,TN,NASHVILLE,tennessee
37034,35.651936,-86.690108,370,TN,NASHVILLE,tennessee
37035,36.381108,-87.133983,370,TN,NASHVILLE,tennessee
37036,36.234982,-87.261263,370,TN,NASHVILLE,tennessee
37037,35.703083,-86.351238,370,TN,NASHVILLE,tennessee
37040,36.522633,-87.334932,370,TN,NASHVILLE,tennessee
37042,36.568751,-87.416322,370,TN,NASHVILLE,tennessee
37043,36.489761,-87.237235,370,TN,NASHVILLE,tennessee
37046,35.781881,-86.700712,370,TN,NASHVILLE,tennessee
37047,35.317299,-86.835787,370,TN,NASHVILLE,tennessee
37048,36.491315,-86.595908,370,TN,NASHVILLE,tennessee
37049,36.557059,-86.673094,370,TN,NASHVILLE,tennessee
37050,36.374253,-87.630824,370,TN,NASHVILLE,tennessee
37051,36.304294,-87.410244,370,TN,NASHVILLE,tennessee
37052,36.378818,-87.401828,370,TN,NASHVILLE,tennessee
37055,36.077159,-87.442911,370,TN,NASHVILLE,tennessee
37057,36.418109,-86.029944,370,TN,NASHVILLE,tennessee
37058,36.444343,-87.876657,370,TN,NASHVILLE,tennessee
37059,35.984992,-85.90307,370,TN,NASHVILLE,tennessee
37060,35.745466,-86.637754,370,TN,NASHVILLE,tennessee
37061,36.287708,-87.635077,370,TN,NASHVILLE,tennessee
37062,35.990876,-87.135932,370,TN,NASHVILLE,tennessee
37064,35.884862,-86.954138,370,TN,NASHVILLE,tennessee
37066,36.398757,-86.45554,370,TN,NASHVILLE,tennessee
37067,35.91229,-86.780262,370,TN,NASHVILLE,tennessee
37069,35.987493,-86.903598,370,TN,NASHVILLE,tennessee
37072,36.35214,-86.746651,370,TN,NASHVILLE,tennessee
37073,36.432426,-86.81663,370,TN,NASHVILLE,tennessee
37074,36.426041,-86.1529,370,TN,NASHVILLE,tennessee
37075,36.339969,-86.607922,370,TN,NASHVILLE,tennessee
37076,36.145195,-86.576632,370,TN,NASHVILLE,tennessee
37078,35.910798,-87.746885,370,TN,NASHVILLE,tennessee
37079,36.464769,-87.648093,370,TN,NASHVILLE,tennessee
37080,36.332761,-86.916886,370,TN,NASHVILLE,tennessee
37082,36.094872,-87.115266,370,TN,NASHVILLE,tennessee
37083,36.535354,-86.011048,370,TN,NASHVILLE,tennessee
37085,35.954824,-86.280498,370,TN,NASHVILLE,tennessee
37086,36.022237,-86.559384,370,TN,NASHVILLE,tennessee
37087,36.263852,-86.269244,370,TN,NASHVILLE,tennessee
37090,36.11174,-86.299189,370,TN,NASHVILLE,tennessee
37091,35.489239,-86.767472,370,TN,NASHVILLE,tennessee
37095,35.976818,-85.967627,370,TN,NASHVILLE,tennessee
37096,35.612943,-87.87101,370,TN,NASHVILLE,tennessee
37097,35.779943,-87.823417,370,TN,NASHVILLE,tennessee
37098,35.872364,-87.319361,370,TN,NASHVILLE,tennessee
37101,36.060216,-87.629074,371,TN,NASHVILLE,tennessee
37110,35.64509,-85.741252,371,TN,NASHVILLE,tennessee
37115,36.253847,-86.69553,371,TN,NASHVILLE,tennessee
37118,35.93024,-86.190225,371,TN,NASHVILLE,tennessee
37122,36.180589,-86.481794,371,TN,NASHVILLE,tennessee
37127,35.781304,-86.327533,371,TN,NASHVILLE,tennessee
37128,35.784183,-86.489369,371,TN,NASHVILLE,tennessee
37129,35.932526,-86.442648,371,TN,NASHVILLE,tennessee
37130,35.881943,-86.318932,371,TN,NASHVILLE,tennessee
37132,35.849273,-86.364315,371,TN,NASHVILLE,tennessee
37134,35.992357,-87.948031,371,TN,NASHVILLE,tennessee
37135,35.915276,-86.67641,371,TN,NASHVILLE,tennessee
37137,35.884168,-87.505355,371,TN,NASHVILLE,tennessee
37138,36.244014,-86.609391,371,TN,NASHVILLE,tennessee
37140,35.859169,-87.652532,371,TN,NASHVILLE,tennessee
37141,36.614917,-86.701921,371,TN,NASHVILLE,tennessee
37142,36.410966,-87.509666,371,TN,NASHVILLE,tennessee
37143,36.127732,-87.031243,371,TN,NASHVILLE,tennessee
37144,35.305224,-86.660357,371,TN,NASHVILLE,tennessee
37145,36.380909,-85.917012,371,TN,NASHVILLE,tennessee
37146,36.402067,-87.032016,371,TN,NASHVILLE,tennessee
37148,36.566636,-86.495247,371,TN,NASHVILLE,tennessee
37149,35.804004,-86.192696,371,TN,NASHVILLE,tennessee
37150,36.541483,-85.81041,371,TN,NASHVILLE,tennessee
37151,36.309201,-86.04302,371,TN,NASHVILLE,tennessee
37153,35.763808,-86.554127,371,TN,NASHVILLE,tennessee
37160,35.455761,-86.484563,371,TN,NASHVILLE,tennessee
37165,36.292696,-87.470936,371,TN,NASHVILLE,tennessee
37166,35.917978,-85.786903,371,TN,NASHVILLE,tennessee
37167,35.959541,-86.53159,371,TN,NASHVILLE,tennessee
37171,36.361396,-87.295572,371,TN,NASHVILLE,tennessee
37172,36.532412,-86.862187,371,TN,NASHVILLE,tennessee
37174,35.719838,-86.898124,371,TN,NASHVILLE,tennessee
37175,36.32426,-87.892851,371,TN,NASHVILLE,tennessee
37178,36.323887,-87.790475,371,TN,NASHVILLE,tennessee
37179,35.811405,-86.924482,371,TN,NASHVILLE,tennessee
37180,35.606468,-86.586661,371,TN,NASHVILLE,tennessee
37181,36.244581,-87.469082,371,TN,NASHVILLE,tennessee
37183,35.494482,-86.303181,371,TN,NASHVILLE,tennessee
37184,36.082419,-86.144093,371,TN,NASHVILLE,tennessee
37185,36.064255,-87.857688,371,TN,NASHVILLE,tennessee
37186,36.596738,-86.221711,371,TN,NASHVILLE,tennessee
37187,36.144149,-87.197891,371,TN,NASHVILLE,tennessee
37188,36.480269,-86.681321,371,TN,NASHVILLE,tennessee
37189,36.29888,-86.834803,371,TN,NASHVILLE,tennessee
37190,35.816563,-86.021265,371,TN,NASHVILLE,tennessee
37191,36.500078,-87.529243,371,TN,NASHVILLE,tennessee
37201,36.166001,-86.777305,372,TN,NASHVILLE,tennessee
37203,36.149614,-86.790618,372,TN,NASHVILLE,tennessee
37204,36.106735,-86.774283,372,TN,NASHVILLE,tennessee
37205,36.113195,-86.870442,372,TN,NASHVILLE,tennessee
37206,36.179319,-86.731083,372,TN,NASHVILLE,tennessee
37207,36.233774,-86.775969,372,TN,NASHVILLE,tennessee
37208,36.177714,-86.808023,372,TN,NASHVILLE,tennessee
37209,36.1854,-86.94857,372,TN,NASHVILLE,tennessee
37210,36.149263,-86.732969,372,TN,NASHVILLE,tennessee
37211,36.067234,-86.723711,372,TN,NASHVILLE,tennessee
37212,36.133877,-86.801254,372,TN,NASHVILLE,tennessee
37213,36.166156,-86.767542,372,TN,NASHVILLE,tennessee
37214,36.162189,-86.670867,372,TN,NASHVILLE,tennessee
37215,36.081868,-86.834691,372,TN,NASHVILLE,tennessee
37216,36.21658,-86.726854,372,TN,NASHVILLE,tennessee
37217,36.108666,-86.656722,372,TN,NASHVILLE,tennessee
37218,36.164095,-86.889416,372,TN,NASHVILLE,tennessee
37219,36.166811,-86.783177,372,TN,NASHVILLE,tennessee
37220,36.068447,-86.793127,372,TN,NASHVILLE,tennessee
37221,36.051294,-86.968798,372,TN,NASHVILLE,tennessee
37228,36.196931,-86.803372,372,TN,NASHVILLE,tennessee
37240,36.144893,-86.805471,372,TN,NASHVILLE,tennessee
37243,36.165011,-86.782141,372,TN,NASHVILLE,tennessee
37246,36.159857,-86.791447,372,TN,NASHVILLE,tennessee
37301,35.416857,-85.794407,373,TN,CHATTANOOGA,tennessee
37302,35.008329,-85.019818,373,TN,CHATTANOOGA,tennessee
37303,35.442462,-84.640077,373,TN,CHATTANOOGA,tennessee
37305,35.46519,-85.69423,373,TN,CHATTANOOGA,tennessee
37306,35.096767,-86.191821,373,TN,CHATTANOOGA,tennessee
37307,35.174229,-84.621319,373,TN,CHATTANOOGA,tennessee
37308,35.342635,-84.993756,373,TN,CHATTANOOGA,tennessee
37309,35.301912,-84.741487,373,TN,CHATTANOOGA,tennessee
37310,35.252525,-84.710066,373,TN,CHATTANOOGA,tennessee
37311,35.113133,-84.928186,373,TN,CHATTANOOGA,tennessee
37312,35.232461,-84.879821,373,TN,CHATTANOOGA,tennessee
37313,35.357709,-85.7128,373,TN,CHATTANOOGA,tennessee
37315,35.048266,-85.05155,373,TN,CHATTANOOGA,tennessee
37317,35.031001,-84.443056,373,TN,CHATTANOOGA,tennessee
37318,35.177916,-85.99278,373,TN,CHATTANOOGA,tennessee
37321,35.502103,-85.008024,373,TN,CHATTANOOGA,tennessee
37322,35.503397,-84.823888,373,TN,CHATTANOOGA,tennessee
37323,35.096183,-84.816533,373,TN,CHATTANOOGA,tennessee
37324,35.239754,-85.987165,373,TN,CHATTANOOGA,tennessee
37325,35.251359,-84.591718,373,TN,CHATTANOOGA,tennessee
37326,35.040004,-84.384985,373,TN,CHATTANOOGA,tennessee
37327,35.437647,-85.415209,373,TN,CHATTANOOGA,tennessee
37328,35.036942,-86.357374,373,TN,CHATTANOOGA,tennessee
37329,35.394355,-84.46104,373,TN,CHATTANOOGA,tennessee
37330,35.279542,-86.130578,373,TN,CHATTANOOGA,tennessee
37331,35.319312,-84.529833,373,TN,CHATTANOOGA,tennessee
37332,35.598701,-84.971947,373,TN,CHATTANOOGA,tennessee
37333,35.153754,-84.335338,373,TN,CHATTANOOGA,tennessee
37334,35.166452,-86.580895,373,TN,CHATTANOOGA,tennessee
37335,35.068898,-86.403992,373,TN,CHATTANOOGA,tennessee
37336,35.308843,-84.931512,373,TN,CHATTANOOGA,tennessee
37337,35.787056,-84.850664,373,TN,CHATTANOOGA,tennessee
37338,35.429787,-85.209519,373,TN,CHATTANOOGA,tennessee
37339,35.379959,-85.63423,373,TN,CHATTANOOGA,tennessee
37340,35.034063,-85.517519,373,TN,CHATTANOOGA,tennessee
37341,35.224176,-85.073294,373,TN,CHATTANOOGA,tennessee
37342,35.391968,-85.948,373,TN,CHATTANOOGA,tennessee
37343,35.166669,-85.21228,373,TN,CHATTANOOGA,tennessee
37345,35.016807,-86.20302,373,TN,CHATTANOOGA,tennessee
37347,35.063468,-85.613418,373,TN,CHATTANOOGA,tennessee
37348,35.131615,-86.434051,373,TN,CHATTANOOGA,tennessee
37350,34.993921,-85.350184,373,TN,CHATTANOOGA,tennessee
37351,35.100285,-85.260363,373,TN,CHATTANOOGA,tennessee
37352,35.27752,-86.353027,373,TN,CHATTANOOGA,tennessee
37353,35.11501,-84.989096,373,TN,CHATTANOOGA,tennessee
37354,35.506329,-84.347385,373,TN,CHATTANOOGA,tennessee
37355,35.499787,-86.083833,373,TN,CHATTANOOGA,tennessee
37356,35.228878,-85.823694,373,TN,CHATTANOOGA,tennessee
37357,35.585288,-85.91734,373,TN,CHATTANOOGA,tennessee
37359,35.2042,-86.412877,373,TN,CHATTANOOGA,tennessee
37360,35.437596,-86.254339,373,TN,CHATTANOOGA,tennessee
37361,35.101249,-84.686634,373,TN,CHATTANOOGA,tennessee
37362,35.031282,-84.680856,373,TN,CHATTANOOGA,tennessee
37363,35.115688,-85.063804,373,TN,CHATTANOOGA,tennessee
37365,35.38253,-85.559742,373,TN,CHATTANOOGA,tennessee
37366,35.338856,-85.830003,373,TN,CHATTANOOGA,tennessee
37367,35.627409,-85.23618,373,TN,CHATTANOOGA,tennessee
37369,35.190807,-84.479592,373,TN,CHATTANOOGA,tennessee
37370,35.356625,-84.700173,373,TN,CHATTANOOGA,tennessee
37373,35.407458,-85.092816,373,TN,CHATTANOOGA,tennessee
37374,35.168804,-85.646536,373,TN,CHATTANOOGA,tennessee
37375,35.150468,-85.890399,373,TN,CHATTANOOGA,tennessee
37376,35.047765,-85.955825,373,TN,CHATTANOOGA,tennessee
37377,35.204919,-85.334972,373,TN,CHATTANOOGA,tennessee
37379,35.29516,-85.177115,373,TN,CHATTANOOGA,tennessee
37380,35.070937,-85.754605,373,TN,CHATTANOOGA,tennessee
37381,35.687217,-84.87701,373,TN,CHATTANOOGA,tennessee
37385,35.333158,-84.236984,373,TN,CHATTANOOGA,tennessee
37387,35.273286,-85.746581,373,TN,CHATTANOOGA,tennessee
37388,35.343672,-86.221295,373,TN,CHATTANOOGA,tennessee
37391,35.093227,-84.353979,373,TN,CHATTANOOGA,tennessee
37394,35.539396000000004,-85.860045,373,TN,CHATTANOOGA,tennessee
37396,35.005799,-85.499729,373,TN,CHATTANOOGA,tennessee
37397,35.22556,-85.514664,373,TN,CHATTANOOGA,tennessee
37398,35.181209,-86.138387,373,TN,CHATTANOOGA,tennessee
37402,35.043722,-85.317871,374,TN,CHATTANOOGA,tennessee
37403,35.048259,-85.294362,374,TN,CHATTANOOGA,tennessee
37404,35.027912,-85.273662,374,TN,CHATTANOOGA,tennessee
37405,35.120403,-85.407828,374,TN,CHATTANOOGA,tennessee
37406,35.073134,-85.245571,374,TN,CHATTANOOGA,tennessee
37407,35.001943,-85.289724,374,TN,CHATTANOOGA,tennessee
37408,35.028634,-85.308554,374,TN,CHATTANOOGA,tennessee
37409,35.013749,-85.335346,374,TN,CHATTANOOGA,tennessee
37410,35.001899,-85.31422,374,TN,CHATTANOOGA,tennessee
37411,35.028764,-85.226165,374,TN,CHATTANOOGA,tennessee
37412,34.997526,-85.22743,374,TN,CHATTANOOGA,tennessee
37415,35.124725,-85.281199,374,TN,CHATTANOOGA,tennessee
37416,35.0976,-85.180301,374,TN,CHATTANOOGA,tennessee
37419,35.039708,-85.404109,374,TN,CHATTANOOGA,tennessee
37421,35.030496,-85.14578,374,TN,CHATTANOOGA,tennessee
37601,36.338162,-82.318108,376,TN,JOHNSON CITY,tennessee
37604,36.299586,-82.383193,376,TN,JOHNSON CITY,tennessee
37614,36.301387,-82.371242,376,TN,JOHNSON CITY,tennessee
37615,36.402425,-82.45718,376,TN,JOHNSON CITY,tennessee
37616,36.228473,-82.746798,376,TN,JOHNSON CITY,tennessee
37617,36.524578,-82.365576,376,TN,JOHNSON CITY,tennessee
37618,36.460339,-82.208744,376,TN,JOHNSON CITY,tennessee
37620,36.549613,-82.09404,376,TN,JOHNSON CITY,tennessee
37640,36.326824,-81.974686,376,TN,JOHNSON CITY,tennessee
37641,36.196373,-82.667344,376,TN,JOHNSON CITY,tennessee
37642,36.530987,-82.7268,376,TN,JOHNSON CITY,tennessee
37643,36.377345,-82.137118,376,TN,JOHNSON CITY,tennessee
37645,36.562152,-82.662199,376,TN,JOHNSON CITY,tennessee
37650,36.094488,-82.448079,376,TN,JOHNSON CITY,tennessee
37656,36.398802,-82.629857,376,TN,JOHNSON CITY,tennessee
37657,36.017623,-82.560126,376,TN,JOHNSON CITY,tennessee
37658,36.239034,-82.099448,376,TN,JOHNSON CITY,tennessee
37659,36.28021,-82.491063,376,TN,JOHNSON CITY,tennessee
37660,36.52686,-82.571968,376,TN,JOHNSON CITY,tennessee
37663,36.463012,-82.488726,376,TN,JOHNSON CITY,tennessee
37664,36.520428,-82.498988,376,TN,JOHNSON CITY,tennessee
37665,36.578779,-82.570554,376,TN,JOHNSON CITY,tennessee
37680,36.579284,-81.72543,376,TN,JOHNSON CITY,tennessee
37681,36.258014,-82.6206,376,TN,JOHNSON CITY,tennessee
37682,36.300986,-82.290892,376,TN,JOHNSON CITY,tennessee
37683,36.454743,-81.822037,376,TN,JOHNSON CITY,tennessee
37686,36.440209,-82.348811,376,TN,JOHNSON CITY,tennessee
37687,36.178723,-82.097005,376,TN,JOHNSON CITY,tennessee
37688,36.545442,-81.882882,376,TN,JOHNSON CITY,tennessee
37690,36.25012,-82.557584,376,TN,JOHNSON CITY,tennessee
37691,36.371668,-81.756695,376,TN,JOHNSON CITY,tennessee
37692,36.189822,-82.300829,376,TN,JOHNSON CITY,tennessee
37694,36.383789,-82.278722,376,TN,JOHNSON CITY,tennessee
37701,35.791709,-83.987225,377,TN,KNOXVILLE,tennessee
37705,36.226872,-84.00972,377,TN,KNOXVILLE,tennessee
37708,36.330563,-83.316088,377,TN,KNOXVILLE,tennessee
37709,36.162997,-83.664552,377,TN,KNOXVILLE,tennessee
37710,36.158632,-84.316134,377,TN,KNOXVILLE,tennessee
37711,36.281355,-83.045426,377,TN,KNOXVILLE,tennessee
37713,36.081454,-83.134295,377,TN,KNOXVILLE,tennessee
37714,36.260336,-84.292968,377,TN,KNOXVILLE,tennessee
37715,36.554227,-83.960522,377,TN,KNOXVILLE,tennessee
37716,36.097124,-84.175183,377,TN,KNOXVILLE,tennessee
37719,36.022415,-84.429381,377,TN,KNOXVILLE,tennessee
37721,36.11842,-83.812584,377,TN,KNOXVILLE,tennessee
37722,35.814831,-83.202702,377,TN,KNOXVILLE,tennessee
37723,35.97043,-84.813656,377,TN,KNOXVILLE,tennessee
37724,36.548535,-83.710257,377,TN,KNOXVILLE,tennessee
37725,35.996089,-83.399118,377,TN,KNOXVILLE,tennessee
37726,36.204182,-84.830473,377,TN,KNOXVILLE,tennessee
37727,35.885101,-83.022989,377,TN,KNOXVILLE,tennessee
37729,36.516651,-84.034443,377,TN,KNOXVILLE,tennessee
37730,36.547384,-83.975516,377,TN,KNOXVILLE,tennessee
37731,36.548667,-83.009063,377,TN,KNOXVILLE,tennessee
37732,36.327039,-84.606364,377,TN,KNOXVILLE,tennessee
37733,36.354076,-84.711232,377,TN,KNOXVILLE,tennessee
37737,35.761367,-84.120426,377,TN,KNOXVILLE,tennessee
37738,35.670251,-83.474881,377,TN,KNOXVILLE,tennessee
37742,35.675844,-84.179246,377,TN,KNOXVILLE,tennessee
37743,36.068721,-82.856467,377,TN,KNOXVILLE,tennessee
37745,36.278036,-82.820587,377,TN,KNOXVILLE,tennessee
37748,35.945607,-84.516324,377,TN,KNOXVILLE,tennessee
37752,36.560697,-83.538079,377,TN,KNOXVILLE,tennessee
37753,35.823088,-83.100349,377,TN,KNOXVILLE,tennessee
37754,36.139099,-84.029801,377,TN,KNOXVILLE,tennessee
37755,36.402394,-84.526705,377,TN,KNOXVILLE,tennessee
37756,36.304565,-84.419801,377,TN,KNOXVILLE,tennessee
37757,36.299009,-84.137299,377,TN,KNOXVILLE,tennessee
37760,36.108387,-83.457779,377,TN,KNOXVILLE,tennessee
37762,36.577304,-84.12617,377,TN,KNOXVILLE,tennessee
37763,35.82023,-84.492265,377,TN,KNOXVILLE,tennessee
37764,35.970376,-83.616621,377,TN,KNOXVILLE,tennessee
37765,36.572343,-83.058618,377,TN,KNOXVILLE,tennessee
37766,36.399701,-84.080824,377,TN,KNOXVILLE,tennessee
37769,36.218671,-84.153543,377,TN,KNOXVILLE,tennessee
37770,36.153311,-84.663293,377,TN,KNOXVILLE,tennessee
37771,35.840726,-84.321728,377,TN,KNOXVILLE,tennessee
37772,35.79114,-84.218553,377,TN,KNOXVILLE,tennessee
37774,35.72913,-84.358961,377,TN,KNOXVILLE,tennessee
37777,35.826849,-84.054192,377,TN,KNOXVILLE,tennessee
37779,36.215139,-83.756079,377,TN,KNOXVILLE,tennessee
37801,35.66392,-84.094594,378,TN,KNOXVILLE,tennessee
37803,35.660842,-83.981389,378,TN,KNOXVILLE,tennessee
37804,35.792054,-83.893165,378,TN,KNOXVILLE,tennessee
37806,36.084693,-83.727986,378,TN,KNOXVILLE,tennessee
37807,36.259656,-83.82599,378,TN,KNOXVILLE,tennessee
37809,36.156693,-83.038092,378,TN,KNOXVILLE,tennessee
37810,36.184525,-83.11549,378,TN,KNOXVILLE,tennessee
37811,36.356119,-83.210715,378,TN,KNOXVILLE,tennessee
37813,36.175136,-83.257024,378,TN,KNOXVILLE,tennessee
37814,36.233317,-83.337823,378,TN,KNOXVILLE,tennessee
37818,36.188793,-82.971098,378,TN,KNOXVILLE,tennessee
37819,36.568255,-84.205753,378,TN,KNOXVILLE,tennessee
37820,36.085171,-83.566057,378,TN,KNOXVILLE,tennessee
37821,35.97517,-83.195566,378,TN,KNOXVILLE,tennessee
37825,36.412413,-83.695841,378,TN,KNOXVILLE,tennessee
37826,35.558276,-84.589664,378,TN,KNOXVILLE,tennessee
37828,36.197924,-84.06901,378,TN,KNOXVILLE,tennessee
37829,36.010201,-84.637685,378,TN,KNOXVILLE,tennessee
37830,35.966483,-84.290549,378,TN,KNOXVILLE,tennessee
37840,36.070295,-84.409183,378,TN,KNOXVILLE,tennessee
37841,36.515692,-84.570592,378,TN,KNOXVILLE,tennessee
37843,36.010713,-83.04836,378,TN,KNOXVILLE,tennessee
37845,36.09337,-84.439501,378,TN,KNOXVILLE,tennessee
37846,35.679251,-84.481817,378,TN,KNOXVILLE,tennessee
37847,36.434173,-84.27895,378,TN,KNOXVILLE,tennessee
37848,36.235726,-83.680116,378,TN,KNOXVILLE,tennessee
37849,36.054314,-84.046043,378,TN,KNOXVILLE,tennessee
37851,36.584059,-83.907579,378,TN,KNOXVILLE,tennessee
37852,36.324146,-84.579513,378,TN,KNOXVILLE,tennessee
37853,35.836719,-83.910713,378,TN,KNOXVILLE,tennessee
37854,35.880918,-84.720011,378,TN,KNOXVILLE,tennessee
37857,36.424289,-82.9414,378,TN,KNOXVILLE,tennessee
37860,36.250455,-83.183736,378,TN,KNOXVILLE,tennessee
37861,36.240743,-83.513713,378,TN,KNOXVILLE,tennessee
37862,35.778007,-83.612571,378,TN,KNOXVILLE,tennessee
37863,35.78596,-83.562198,378,TN,KNOXVILLE,tennessee
37865,35.851094,-83.734853,378,TN,KNOXVILLE,tennessee
37866,36.342062,-83.856572,378,TN,KNOXVILLE,tennessee
37869,36.514755,-83.244996,378,TN,KNOXVILLE,tennessee
37870,36.462895,-83.833801,378,TN,KNOXVILLE,tennessee
37871,36.052076,-83.681001,378,TN,KNOXVILLE,tennessee
37872,36.269532,-84.649496,378,TN,KNOXVILLE,tennessee
37873,36.52627,-82.843047,378,TN,KNOXVILLE,tennessee
37874,35.59833,-84.456484,378,TN,KNOXVILLE,tennessee
37876,35.865101,-83.47897,378,TN,KNOXVILLE,tennessee
37877,36.15113,-83.406846,378,TN,KNOXVILLE,tennessee
37878,35.620642,-83.894011,378,TN,KNOXVILLE,tennessee
37879,36.473313,-83.513631,378,TN,KNOXVILLE,tennessee
37880,35.685695,-84.677934,378,TN,KNOXVILLE,tennessee
37881,36.406476,-83.342508,378,TN,KNOXVILLE,tennessee
37882,35.601218,-83.813078,378,TN,KNOXVILLE,tennessee
37885,35.476426,-84.132339,378,TN,KNOXVILLE,tennessee
37886,35.745588,-83.804718,378,TN,KNOXVILLE,tennessee
37887,36.091638,-84.580889,378,TN,KNOXVILLE,tennessee
37888,36.310172,-83.608265,378,TN,KNOXVILLE,tennessee
37890,36.085274,-83.29873,378,TN,KNOXVILLE,tennessee
37891,36.292068,-83.138109,378,TN,KNOXVILLE,tennessee
37892,36.555696,-84.357644,378,TN,KNOXVILLE,tennessee
37902,35.963643,-83.92061,379,TN,KNOXVILLE,tennessee
37909,35.947567,-84.021418,379,TN,KNOXVILLE,tennessee
37912,36.007549,-83.984876,379,TN,KNOXVILLE,tennessee
37914,35.983165,-83.795797,379,TN,KNOXVILLE,tennessee
37915,35.970813,-83.900432,379,TN,KNOXVILLE,tennessee
37916,35.95273,-83.934186,379,TN,KNOXVILLE,tennessee
37917,36.001185,-83.913706,379,TN,KNOXVILLE,tennessee
37918,36.056174,-83.916861,379,TN,KNOXVILLE,tennessee
37919,35.914748,-84.000169,379,TN,KNOXVILLE,tennessee
37920,35.908752,-83.869153,379,TN,KNOXVILLE,tennessee
37921,35.979767,-84.002156,379,TN,KNOXVILLE,tennessee
37922,35.860496,-84.100535,379,TN,KNOXVILLE,tennessee
37923,35.926395,-84.079528,379,TN,KNOXVILLE,tennessee
37924,36.030261,-83.79877,379,TN,KNOXVILLE,tennessee
37931,35.976144,-84.129965,379,TN,KNOXVILLE,tennessee
37932,35.917328,-84.198756,379,TN,KNOXVILLE,tennessee
37934,35.861344,-84.167752,379,TN,KNOXVILLE,tennessee
37938,36.123929,-83.938617,379,TN,KNOXVILLE,tennessee
38001,35.81629,-89.159971,380,TN,MEMPHIS,tennessee
38002,35.286355,-89.700274,380,TN,MEMPHIS,tennessee
38004,35.411411,-89.759757,380,TN,MEMPHIS,tennessee
38006,35.693723,-89.089657,380,TN,MEMPHIS,tennessee
38007,36.159414,-89.426956,380,TN,MEMPHIS,tennessee
38008,35.246459,-88.99718,380,TN,MEMPHIS,tennessee
38011,35.462176,-89.711687,380,TN,MEMPHIS,tennessee
38012,35.610611,-89.273232,380,TN,MEMPHIS,tennessee
38015,35.556935,-89.823415,380,TN,MEMPHIS,tennessee
38016,35.181507,-89.760052,380,TN,MEMPHIS,tennessee
38017,35.066971,-89.648939,380,TN,MEMPHIS,tennessee
